date_hour,BIOMASS,FOSSIL_GAS,FOSSIL_HARD_COAL,FOSSIL_OIL,HYDRO_PUMPED_STORAGE,HYDRO_RUN_OF_RIVER_AND_POUNDAGE,HYDRO_WATER_RESERVOIR,NUCLEAR,SOLAR,WASTE,WIND_ONSHORE,TOTAL
2019-02-23 03:00:00,356,3298,31,249,-2749,3599,311,51266,0,206,5294,61861
2019-02-23 04:00:00,356,3321,31,249,-2827,3567,581,51575,0,205,5314,62372
2019-02-23 05:00:00,355,3600,30,249,-2488,3557,572,51443,0,206,5277,62801
2019-02-23 06:00:00,354,3683,30,249,-744,3650,321,51543,0,207,5074,64367
2019-02-23 07:00:00,355,3673,30,252,344,3871,525,51492,157,207,4992,65898
2019-02-23 08:00:00,355,3652,31,252,257,4188,758,51269,859,206,4680,66507
2019-02-23 09:00:00,355,3673,31,252,155,4465,1029,51014,2561,206,3741,67482
2019-02-23 10:00:00,355,3641,31,252,-8,4362,596,51140,4025,206,2699,67299
2019-02-23 11:00:00,354,3539,32,253,-320,3871,445,50568,4926,206,2452,66326
2019-02-23 12:00:00,354,3522,32,253,-1199,3634,588,50395,5355,206,2120,65260
2019-02-23 13:00:00,353,3187,31,253,-1750,3640,591,50260,5343,205,1921,64034
2019-02-23 14:00:00,353,3153,32,253,-2064,3670,463,50011,4919,205,2024,63019
2019-02-23 15:00:00,354,3465,32,253,-792,3791,502,50108,3981,205,2249,64148
2019-02-23 16:00:00,354,3660,32,253,62,3869,697,49714,2540,204,2233,63618
2019-02-23 17:00:00,354,4061,32,253,431,4382,1400,49452,947,205,2230,63747
2019-02-23 18:00:00,354,4380,31,251,1356,4903,2720,50035,139,205,2936,67310
2019-02-23 19:00:00,354,4433,30,253,1737,5126,3432,50519,0,205,3808,69897
2019-02-23 20:00:00,355,4329,31,252,597,4788,2271,50782,0,206,4327,67938
2019-02-23 21:00:00,354,4285,31,252,472,4445,1434,50833,0,206,4218,66530
2019-02-23 22:00:00,353,4337,30,252,878,4111,881,50685,0,205,4156,65888
2019-02-23 23:00:00,354,4056,31,252,765,3996,731,50437,0,205,4317,65144
2019-02-24 00:00:00,355,3761,31,252,-209,3751,603,50405,0,205,4227,63381
2019-02-24 01:00:00,356,3588,31,252,-1091,3546,414,50805,0,205,3963,62069
2019-02-24 02:00:00,356,3336,31,250,-1450,3493,619,51076,0,204,3791,61706
2019-02-24 03:00:00,355,3323,31,248,-2620,3360,548,51175,0,206,3504,60130
2019-02-24 04:00:00,355,3328,31,248,-2806,3295,605,51234,0,206,3545,60041
2019-02-24 05:00:00,355,3594,31,248,-2745,3369,709,51205,0,205,3412,60383
2019-02-24 06:00:00,354,3658,29,248,-1970,3438,865,51376,0,206,3143,61347
2019-02-24 07:00:00,354,3675,30,249,-854,3475,1157,51561,157,207,2901,62912
2019-02-24 08:00:00,354,3643,30,249,-129,3571,1080,51390,691,207,2797,63883
2019-02-24 09:00:00,353,3620,30,249,199,3586,970,51307,2022,207,2127,64670
2019-02-24 10:00:00,354,3579,30,249,-223,3504,957,51223,3425,206,1402,64706
2019-02-24 11:00:00,354,3542,31,249,-1247,3512,989,51465,4364,206,1029,64494
2019-02-24 12:00:00,354,3516,31,249,-1967,3523,792,51814,4963,206,909,64390
2019-02-24 13:00:00,354,3183,32,249,-2483,3488,591,52029,5172,205,858,63678
2019-02-24 14:00:00,352,3160,31,250,-2921,3463,534,52082,4845,203,839,62838
2019-02-24 15:00:00,352,3261,31,253,-2930,3502,290,51715,3985,204,850,61513
2019-02-24 16:00:00,353,3578,31,253,-2918,3567,373,51621,2593,204,958,60613
2019-02-24 17:00:00,353,4387,31,253,-1146,3819,573,51464,978,204,1260,62176
2019-02-24 18:00:00,353,5506,31,253,422,4454,1511,52271,164,199,1881,67045
2019-02-24 19:00:00,353,5261,31,252,1662,4767,3635,52447,0,195,2627,71230
2019-02-24 20:00:00,352,5330,31,253,1407,4592,2679,52759,0,198,3057,70658
2019-02-24 21:00:00,353,5262,31,253,555,4295,1245,52708,0,201,3200,68103
2019-02-24 22:00:00,355,5240,30,252,878,4220,1178,52565,0,202,3124,68044
2019-02-24 23:00:00,356,5246,30,252,339,4121,1140,52322,0,200,3247,67253
2019-02-25 00:00:00,357,5371,30,252,-72,3663,1037,52605,0,194,3187,66624
2019-02-25 01:00:00,358,5354,29,252,-588,3257,874,52588,0,198,2815,65137
2019-02-25 02:00:00,357,5406,29,252,-517,3284,821,52615,0,206,2643,65096
2019-02-25 03:00:00,357,5126,27,252,-1023,3245,701,52444,0,204,2456,63789
2019-02-25 04:00:00,357,5500,23,252,-1241,3284,839,52567,0,205,2209,63995
2019-02-25 05:00:00,359,6417,23,252,-178,3624,998,52656,0,205,2172,66528
2019-02-25 06:00:00,356,7430,23,252,1092,4436,2607,53011,0,204,2310,71721
2019-02-25 07:00:00,357,7895,21,252,2732,5275,4508,53197,169,205,2497,77108
2019-02-25 08:00:00,355,8077,20,252,2270,5412,4328,53298,840,205,2704,77761
2019-02-25 09:00:00,355,8002,21,252,1271,5261,3537,53376,2428,204,2357,77064
2019-02-25 10:00:00,357,7969,23,252,488,4866,1986,53331,3915,204,1410,74801
2019-02-25 11:00:00,357,8017,25,253,63,4585,1248,53108,4889,205,994,73744
2019-02-25 12:00:00,356,7964,26,252,96,4220,978,52926,5337,205,885,73245
2019-02-25 13:00:00,355,7792,26,254,253,4173,780,52816,5343,204,835,72831
2019-02-25 14:00:00,353,7656,26,254,0,4046,832,52849,4896,198,917,72027
2019-02-25 15:00:00,353,7664,25,254,-260,3966,708,52766,3964,200,1093,70733
2019-02-25 16:00:00,353,7694,22,254,313,4305,1234,52814,2595,202,1189,70975
2019-02-25 17:00:00,354,7624,20,254,205,4867,1595,52907,1006,204,1284,70320
2019-02-25 18:00:00,353,7885,19,254,916,5601,2260,53122,173,206,1707,72496
2019-02-25 19:00:00,353,8184,19,254,1900,6109,3741,53173,0,203,2555,76491
2019-02-25 20:00:00,353,8086,20,253,912,5535,2766,53098,0,206,3487,74716
2019-02-25 21:00:00,352,7897,20,253,90,4680,1073,52834,0,205,4203,71607
2019-02-25 22:00:00,353,7992,20,253,-336,4398,1103,52748,0,206,4258,70995
2019-02-25 23:00:00,354,8146,21,253,-114,4316,1047,52550,0,205,4007,70785
2019-02-26 00:00:00,353,7530,20,253,-556,3933,777,52788,0,197,3684,68979
2019-02-26 01:00:00,353,7211,23,253,-955,3565,960,53018,0,197,3313,67938
2019-02-26 02:00:00,354,7231,23,252,-1598,3613,994,52976,0,200,3092,67137
2019-02-26 03:00:00,353,6903,103,252,-2332,3635,821,53051,0,199,2767,65752
2019-02-26 04:00:00,353,7371,223,252,-2176,3695,837,53066,0,199,2418,66238
2019-02-26 05:00:00,353,7556,312,252,-692,3872,1151,53161,0,199,2119,68283
2019-02-26 06:00:00,355,7823,341,252,1379,4812,3223,53399,0,199,1858,73641
2019-02-26 07:00:00,355,8198,332,251,2530,5595,4286,53645,168,199,1860,77419
2019-02-26 08:00:00,357,8454,325,398,2326,5678,4010,53724,950,198,2148,78568
2019-02-26 09:00:00,357,8423,326,425,1389,5406,3110,53664,2650,191,1826,77767
2019-02-26 10:00:00,357,8266,326,436,658,4921,2120,53520,4012,188,1193,75997
2019-02-26 11:00:00,357,8088,359,435,207,4529,1425,53267,4731,192,880,74470
2019-02-26 12:00:00,357,7992,584,382,22,4191,908,53151,5029,196,841,73653
2019-02-26 13:00:00,357,7986,612,382,-243,4060,792,53097,4956,194,815,73008
2019-02-26 14:00:00,353,7912,604,317,303,3992,621,53003,4592,196,792,72685
2019-02-26 15:00:00,354,7607,603,253,-141,3944,463,53037,3789,196,792,70897
2019-02-26 16:00:00,355,7668,601,253,-380,4145,647,52975,2511,195,802,69772
2019-02-26 17:00:00,355,7652,600,254,101,4573,1139,52903,1012,195,844,69628
2019-02-26 18:00:00,355,7662,531,254,1199,5562,2827,53113,176,197,1176,73052
2019-02-26 19:00:00,355,8191,507,254,2422,6078,4311,53149,0,198,1674,77139
2019-02-26 20:00:00,354,8273,499,254,1577,5952,3453,53211,0,198,2028,75799
2019-02-26 21:00:00,355,8219,542,253,753,5051,2072,53299,0,198,2070,72812
2019-02-26 22:00:00,356,8099,537,253,799,4836,1696,53293,0,197,2080,72146
2019-02-26 23:00:00,354,7801,534,253,875,4507,1327,53248,0,198,2126,71223
2019-02-27 00:00:00,356,7026,531,252,354,3990,1004,53196,0,199,2202,69110
2019-02-27 01:00:00,356,6899,531,253,114,3572,627,53248,0,197,2223,68020
2019-02-27 02:00:00,357,6904,525,253,83,3306,419,53182,0,197,2235,67461
2019-02-27 03:00:00,356,6904,522,253,-369,3266,357,53158,0,198,2219,66864
2019-02-27 04:00:00,357,6716,520,252,-433,3372,406,53207,0,197,2073,66667
2019-02-27 05:00:00,356,6866,538,253,-72,3852,838,53414,0,197,1911,68153
2019-02-27 06:00:00,357,7330,547,252,1385,5070,2764,53571,0,196,1773,73245
2019-02-27 07:00:00,357,7584,571,253,2515,5788,3907,53704,178,197,1659,76713
2019-02-27 08:00:00,358,7597,599,252,2281,5843,3771,53761,1005,199,1586,77252
2019-02-27 09:00:00,357,7453,500,253,1365,5646,2990,53678,2686,198,1240,76366
2019-02-27 10:00:00,357,7208,449,253,518,4980,1696,53508,4082,197,853,74101
2019-02-27 11:00:00,357,7254,354,254,307,4604,1367,53391,4922,196,675,73681
2019-02-27 12:00:00,357,7016,320,254,199,4203,1028,53254,5350,197,614,72792
2019-02-27 13:00:00,355,6939,321,254,144,3998,1058,53065,5310,197,610,72251
2019-02-27 14:00:00,355,6942,321,253,-43,3874,924,53109,4862,197,638,71432
2019-02-27 15:00:00,354,7008,321,254,329,4129,838,53009,4019,197,620,71078
2019-02-27 16:00:00,355,7093,320,254,456,4321,870,53031,2701,197,611,70209
2019-02-27 17:00:00,354,7025,481,254,335,4716,1299,53017,1129,197,587,69394
2019-02-27 18:00:00,354,7173,583,254,1024,5550,2689,52979,240,198,622,71666
2019-02-27 19:00:00,354,7232,586,254,2221,6012,4046,53147,0,197,712,74761
2019-02-27 20:00:00,343,7229,568,253,1465,5415,2511,53216,0,199,872,72071
2019-02-27 21:00:00,352,6178,471,253,313,4928,1475,53134,0,198,1117,68419
2019-02-27 22:00:00,356,5169,363,253,293,4698,1171,53129,0,195,1385,67012
2019-02-27 23:00:00,355,4874,352,253,378,4514,896,52853,0,193,1716,66384
2019-03-01 00:00:00,327,3296,0,201,541,3958,810,51961,0,205,7388,68687
2019-03-01 01:00:00,329,2975,-1,183,-68,3631,678,50910,0,207,7439,66283
2019-03-01 02:00:00,329,2847,-1,184,-1174,3581,907,50232,0,207,7810,64922
2019-03-01 03:00:00,329,2976,-1,183,-2499,3427,582,50088,0,206,8147,63438
2019-03-01 04:00:00,329,3362,-1,184,-2809,3446,663,49537,0,205,8051,62967
2019-03-01 05:00:00,328,3907,-1,184,-1400,3605,741,50097,0,205,7724,65390
2019-03-01 06:00:00,330,5382,-1,184,551,4390,1868,50554,0,205,7209,70672
2019-03-01 07:00:00,329,6511,-1,184,1328,5263,3505,50977,174,206,6662,75138
2019-03-01 08:00:00,330,7030,-1,184,1727,5925,3919,51322,693,206,6046,77381
2019-03-01 09:00:00,330,7227,0,184,2205,6168,3827,51345,1618,205,5325,78434
2019-03-01 10:00:00,330,7223,-1,184,1749,6082,4142,51332,2408,205,4716,78370
2019-03-01 11:00:00,329,7152,-1,184,1697,5960,3751,51320,2933,203,4430,77958
2019-03-01 12:00:00,329,7127,-1,185,1493,5454,3359,51304,3202,204,3936,76592
2019-03-01 13:00:00,328,7144,-1,185,1732,5350,3486,51283,3228,204,3552,76491
2019-03-01 14:00:00,329,7066,-1,185,980,5169,2949,51256,3006,204,3284,74427
2019-03-01 15:00:00,329,7053,-1,185,375,4853,2166,51285,2555,204,2977,71981
2019-03-01 16:00:00,329,6738,-3,185,484,4811,2347,51278,1681,198,2618,70666
2019-03-01 17:00:00,330,6725,0,185,936,5348,2654,51266,685,189,2313,70631
2019-03-01 18:00:00,330,7241,-6,185,1895,5930,3376,51295,163,193,2079,72681
2019-03-01 19:00:00,330,7369,-4,183,3191,6502,4413,51348,0,204,1950,75486
2019-03-01 20:00:00,330,7365,-1,183,2039,6393,3873,51380,0,204,1923,73689
2019-03-01 21:00:00,328,6998,-6,182,1032,5797,2664,51390,0,205,2044,70634
2019-03-01 22:00:00,328,6685,0,183,462,5511,2365,51357,0,205,2178,69274
2019-03-01 23:00:00,329,6301,0,183,768,5098,2081,51207,0,205,2326,68498
2019-03-02 00:00:00,329,4804,-2,184,613,4869,1505,51094,0,205,2687,66288
2019-03-02 01:00:00,329,3838,-10,185,217,4654,1070,50907,0,205,3138,64533
2019-03-02 02:00:00,328,3801,-21,185,224,4511,843,50448,0,205,3404,63928
2019-03-02 03:00:00,329,3384,-22,183,-165,4317,688,49930,0,205,3712,62561
2019-03-02 04:00:00,330,3393,-20,181,-1080,4255,670,49680,0,205,4165,61779
2019-03-02 05:00:00,331,3497,-20,181,-1308,4283,747,49835,0,205,4505,62256
2019-03-02 06:00:00,331,3481,-17,182,-964,4460,754,50046,0,202,4832,63307
2019-03-02 07:00:00,329,3371,-18,184,6,4759,963,50236,168,199,4940,65137
2019-03-02 08:00:00,332,3487,-23,186,702,5348,1891,50302,542,205,4628,67600
2019-03-02 09:00:00,331,3559,-16,186,1340,5832,2552,50274,1482,214,4417,70171
2019-03-02 10:00:00,329,3519,-4,186,1218,5760,2248,50182,2436,214,4862,70950
2019-03-02 11:00:00,329,3222,-7,186,872,5609,2106,49984,3115,213,5358,70987
2019-03-02 12:00:00,329,3126,-11,186,663,5331,1988,49819,3543,213,5621,70808
2019-03-02 13:00:00,329,2812,-11,185,799,4977,1489,49917,3678,213,5877,70265
2019-03-02 14:00:00,329,2654,-11,183,555,4700,960,49869,3290,212,6145,68886
2019-03-02 15:00:00,327,2638,-10,183,-620,4447,994,49579,2871,213,6381,67003
2019-03-02 16:00:00,326,2630,-10,182,-1226,4446,1181,49679,1921,211,6381,65721
2019-03-02 17:00:00,326,2654,-10,183,-114,4724,1628,49926,823,210,5988,66338
2019-03-02 18:00:00,326,2730,-11,182,842,5296,2291,50328,182,210,5635,68011
2019-03-02 19:00:00,327,2729,-10,182,1342,5790,2468,50843,0,210,5748,69629
2019-03-02 20:00:00,327,2744,-11,182,356,5257,1821,50663,0,210,6369,67918
2019-03-02 21:00:00,326,2740,-11,182,-1325,4885,912,50582,0,210,7331,65832
2019-03-02 22:00:00,327,2736,-11,182,-1833,4535,1139,49834,0,211,7767,64887
2019-03-02 23:00:00,327,2726,-3,182,-1923,4341,773,48507,0,211,8020,63161
2019-03-03 00:00:00,327,2655,-2,182,-2213,4099,553,45812,0,211,8063,59687
2019-03-03 01:00:00,327,2657,-1,182,-2012,3861,429,42097,0,211,8240,55991
2019-03-03 02:00:00,328,2651,-1,182,-2101,3634,359,40456,0,210,8367,54085
2019-03-03 03:00:00,329,2656,-1,185,-2404,3395,109,39326,0,209,8343,52147
2019-03-03 04:00:00,331,2657,-1,186,-2673,3261,117,37940,0,211,8304,50333
2019-03-03 05:00:00,330,2651,-1,186,-2728,3186,105,37784,0,212,8377,50102
2019-03-03 06:00:00,329,2654,-1,185,-2153,3380,192,37413,0,212,8713,50924
2019-03-03 07:00:00,329,2657,-1,185,-2414,3511,348,37401,191,212,9096,51515
2019-03-03 08:00:00,329,2652,-1,184,-2100,3701,1166,38300,836,212,9019,54298
2019-03-03 09:00:00,328,2661,-1,183,-2086,3956,1124,38956,2013,212,9102,56448
2019-03-03 10:00:00,328,2649,-1,183,-2141,4199,566,38444,3193,212,9371,57003
2019-03-03 11:00:00,327,2635,-1,182,-2250,4209,363,38211,4063,211,9542,57492
2019-03-03 12:00:00,327,2623,-1,182,-2245,4110,511,38030,4368,211,9652,57768
2019-03-03 13:00:00,327,2611,-2,182,-2092,3769,978,36899,4224,210,9737,56843
2019-03-03 14:00:00,329,2601,-1,182,-2288,3461,349,36700,3836,207,9669,55045
2019-03-03 15:00:00,332,2598,-1,186,-2582,3442,849,37373,3075,208,9567,55047
2019-03-03 16:00:00,329,2596,-1,186,-2092,3707,1256,38531,1929,209,9649,56299
2019-03-03 17:00:00,327,2596,-1,186,-1762,4172,1063,40141,826,210,9821,57579
2019-03-03 18:00:00,327,2601,-1,186,192,4834,1743,41069,191,212,9939,61293
2019-03-03 19:00:00,327,2615,-1,185,1133,5243,2626,42003,0,207,10041,64379
2019-03-03 20:00:00,327,2627,-2,185,-452,4999,2238,42585,0,206,10335,63048
2019-03-03 21:00:00,327,2637,-2,185,-1662,4672,1557,43016,0,206,10354,61290
2019-03-03 22:00:00,329,2642,-1,185,-1526,4373,1395,42967,0,207,10502,61073
2019-03-03 23:00:00,330,2643,-3,185,-1209,4049,1575,42476,0,207,10663,60916
2019-03-04 00:00:00,330,2619,-2,185,-1991,3604,1063,42466,0,206,10327,58807
2019-03-04 01:00:00,329,2626,-2,185,-2434,3316,1097,41439,0,206,9754,56516
2019-03-04 02:00:00,329,2621,-2,184,-2422,3120,962,40411,0,207,9766,55176
2019-03-04 03:00:00,328,2616,-2,182,-2425,3082,241,38937,0,206,10437,53602
2019-03-04 04:00:00,330,2645,-3,181,-2496,3042,190,39732,0,206,10694,54521
2019-03-04 05:00:00,329,2700,-2,181,-2466,3268,297,43004,0,206,10880,58397
2019-03-04 06:00:00,328,2770,-3,184,-318,4106,1902,45982,0,206,10593,65750
2019-03-04 07:00:00,329,2794,-2,184,294,4817,2300,48217,159,206,10776,70074
2019-03-04 08:00:00,329,2796,-2,184,365,5177,2321,49700,439,206,10775,72290
2019-03-04 09:00:00,328,2779,-2,185,139,5071,2684,50389,1092,206,9992,72863
2019-03-04 10:00:00,329,2770,-2,184,509,5082,2403,50405,1805,206,9368,73059
2019-03-04 11:00:00,328,2780,-2,184,690,5053,1963,50388,2713,208,9390,73695
2019-03-04 12:00:00,327,2774,-2,185,323,4856,1415,50443,3208,207,9983,73719
2019-03-04 13:00:00,326,2770,-2,186,-220,4496,982,50398,3474,206,10417,73033
2019-03-04 14:00:00,326,2743,-2,186,-796,4223,646,50276,3342,202,10477,71623
2019-03-04 15:00:00,327,2738,-2,186,-739,4168,390,49936,2657,207,10343,70211
2019-03-04 16:00:00,326,2746,-2,186,-417,4253,445,49882,1758,207,10153,69537
2019-03-04 17:00:00,326,2742,-2,186,154,4565,858,50394,754,210,9657,69844
2019-03-04 18:00:00,327,2760,-2,186,1316,4979,1759,50469,176,212,9317,71499
2019-03-04 19:00:00,326,2776,-2,185,3088,5490,3525,49773,0,212,9081,74454
2019-03-04 20:00:00,325,2790,-2,186,2208,5192,2908,49722,0,213,8990,72532
2019-03-04 21:00:00,325,2790,-2,186,925,4848,1246,49720,0,197,8957,69192
2019-03-04 22:00:00,321,2786,-1,186,631,4770,1372,49638,0,204,8350,68257
2019-03-04 23:00:00,316,2792,2,186,694,4610,981,49406,0,212,8370,67569
2019-03-05 00:00:00,314,2752,2,186,-660,4122,936,49115,0,217,8107,65091
2019-03-05 01:00:00,314,2760,2,186,-1277,3822,678,48431,0,219,8039,63174
2019-03-05 02:00:00,314,2775,2,186,-1750,3577,755,47816,0,219,7901,61795
2019-03-05 03:00:00,314,2801,2,185,-2642,3389,665,46832,0,216,7842,59604
2019-03-05 04:00:00,314,2825,2,185,-2608,3465,506,47152,0,220,7770,59831
2019-03-05 05:00:00,314,2849,2,185,-2467,3655,767,48342,0,223,7611,61481
2019-03-05 06:00:00,313,2997,1,185,51,4118,1889,50129,0,223,7508,67414
2019-03-05 07:00:00,314,3512,2,185,917,4745,2524,50742,189,221,7745,71096
2019-03-05 08:00:00,317,3579,2,186,1184,5232,2209,50950,901,222,7273,72055
2019-03-05 09:00:00,317,3633,2,255,1012,5049,1820,51110,2463,221,6648,72530
2019-03-05 10:00:00,316,3496,2,347,512,4723,1590,50871,3780,220,6592,72449
2019-03-05 11:00:00,315,3434,2,350,162,4506,1196,50672,4464,220,6545,71866
2019-03-05 12:00:00,317,3478,2,351,327,4512,831,50708,4653,220,6509,71908
2019-03-05 13:00:00,340,3670,2,318,276,4478,729,51085,4541,216,6375,72030
2019-03-05 14:00:00,347,3746,2,316,124,4390,752,50941,4059,218,5735,70630
2019-03-05 15:00:00,347,3868,2,270,-322,4511,866,51154,3516,218,4735,69165
2019-03-05 16:00:00,346,4045,2,187,153,4804,1046,51476,2486,215,3882,68642
2019-03-05 17:00:00,346,4302,2,187,1068,5398,2157,51510,1050,211,3289,69520
2019-03-05 18:00:00,335,4648,2,187,1831,6034,3275,51386,192,214,3097,71201
2019-03-05 19:00:00,329,4838,2,186,3006,6278,4390,51436,0,213,3904,74582
2019-03-05 20:00:00,346,4739,2,186,1982,6096,3691,51028,0,213,5051,73334
2019-03-05 21:00:00,344,4654,2,186,1137,5760,2275,50930,0,221,6142,71651
2019-03-05 22:00:00,341,4556,2,186,781,5305,1718,50764,0,222,7106,70981
2019-03-05 23:00:00,345,4191,2,186,640,5107,1504,50513,0,222,7771,70481
2019-03-06 00:00:00,345,3003,1,186,592,4410,1322,50344,0,222,8028,68453
2019-03-06 01:00:00,346,2704,1,186,-217,3938,734,50198,0,223,8325,66438
2019-03-06 02:00:00,343,2712,0,186,-1279,3782,627,50161,0,223,8693,65448
2019-03-06 03:00:00,334,2698,-2,186,-2370,3623,480,49978,0,223,9153,64303
2019-03-06 04:00:00,334,2694,-6,186,-2652,3637,416,49490,0,222,9402,63723
2019-03-06 05:00:00,334,2710,-5,186,-2536,3806,529,49855,0,221,9407,64507
2019-03-06 06:00:00,333,2749,-3,186,491,4389,1610,50400,0,218,9231,69604
2019-03-06 07:00:00,332,3131,-3,186,2213,5152,2481,50708,180,219,9382,73981
2019-03-06 08:00:00,332,3241,-2,186,2575,5711,2853,50952,518,220,9304,75890
2019-03-06 09:00:00,333,3256,-5,186,3090,5489,3355,51077,1010,221,8956,76968
2019-03-06 10:00:00,332,3240,-4,185,2970,5201,3524,50993,1659,221,8590,76911
2019-03-06 11:00:00,331,3236,-4,186,2429,5075,3273,50578,2177,221,8662,76164
2019-03-06 12:00:00,328,3208,-4,186,1952,5106,2924,50340,2001,221,8636,74898
2019-03-06 13:00:00,329,2743,-4,186,1459,4880,2459,50387,1650,220,8802,73111
2019-03-06 14:00:00,328,2643,-4,186,1402,4580,1984,50323,1456,222,9192,72312
2019-03-06 15:00:00,330,2611,-4,187,1247,4630,2266,50347,1261,221,8965,72061
2019-03-06 16:00:00,327,2716,-5,187,599,4730,1691,50264,897,221,8804,70431
2019-03-06 17:00:00,328,2995,-6,264,308,5010,1783,50421,396,221,8214,69934
2019-03-06 18:00:00,328,3486,-6,818,515,5458,1975,50398,144,221,8010,71347
2019-03-06 19:00:00,328,3778,-8,712,1956,5867,2904,50623,0,220,7851,74231
2019-03-06 20:00:00,328,3287,-10,210,1311,5706,2167,50959,0,221,7474,71653
2019-03-06 21:00:00,327,3291,-6,186,102,5145,1493,51477,0,221,7009,69245
2019-03-06 22:00:00,330,3267,-6,186,-201,4899,1812,51331,0,222,6316,68156
2019-03-06 23:00:00,330,3209,-6,186,-685,4993,1910,51038,0,222,6418,67615
2019-03-07 00:00:00,328,2681,-5,186,-1693,4505,1009,51288,0,222,6338,64859
2019-03-07 01:00:00,327,2693,-5,186,-2405,3996,539,50598,0,222,7018,63169
2019-03-07 02:00:00,328,2693,-4,186,-2541,3883,780,49938,0,221,7989,63473
2019-03-07 03:00:00,329,2688,-4,186,-2732,3841,310,48876,0,223,9369,63086
2019-03-07 04:00:00,338,2693,-4,185,-2421,3881,373,48380,0,225,10047,63697
2019-03-07 05:00:00,339,2695,-5,186,-2259,4075,674,49598,0,224,9670,65197
2019-03-07 06:00:00,339,2716,-5,187,-352,4668,1087,50719,0,221,9465,69045
2019-03-07 07:00:00,340,2745,-5,186,1112,5159,1989,50591,202,216,9375,71910
2019-03-07 08:00:00,339,2743,-5,186,1600,5284,1929,50970,919,219,9451,73635
2019-03-07 09:00:00,339,2737,-5,185,1312,5203,1616,51078,2279,220,9621,74585
2019-03-07 10:00:00,340,2709,6,185,646,4914,1589,50871,3508,220,10051,75039
2019-03-07 11:00:00,339,2696,8,186,68,4869,1370,50336,4073,222,10351,74518
2019-03-07 12:00:00,339,2677,10,186,-95,4808,1050,49999,4400,222,10384,73980
2019-03-07 13:00:00,344,2657,9,186,-207,4729,1087,49975,4160,221,10148,73309
